second,upload_bytes,download_bytes,total_bytes,spike
2026-05-10 19:23:21+03:00,533,337.0,870.0,True
2026-05-10 19:23:26+03:00,288,42.0,330.0,False
2026-05-10 19:23:31+03:00,356,160.0,516.0,False
2026-05-10 19:23:36+03:00,246,0.0,246.0,False
2026-05-10 19:23:41+03:00,356,160.0,516.0,False
2026-05-10 19:23:46+03:00,246,0.0,246.0,False
2026-05-10 19:23:51+03:00,356,160.0,516.0,False
2026-05-10 19:23:56+03:00,246,0.0,246.0,False
2026-05-10 19:24:00+03:00,1455,557.0,2012.0,True
2026-05-10 19:24:01+03:00,410,406.0,816.0,True
2026-05-10 19:24:06+03:00,288,42.0,330.0,False
2026-05-10 19:24:11+03:00,356,160.0,516.0,False
2026-05-10 19:24:16+03:00,246,0.0,246.0,False
2026-05-10 19:24:21+03:00,533,283.0,816.0,True
2026-05-10 19:24:26+03:00,246,0.0,246.0,False
2026-05-10 19:24:31+03:00,356,160.0,516.0,False
2026-05-10 19:24:36+03:00,246,0.0,246.0,False
2026-05-10 19:24:41+03:00,356,160.0,516.0,False
2026-05-10 19:24:46+03:00,246,0.0,246.0,False
2026-05-10 19:24:51+03:00,356,160.0,516.0,False
2026-05-10 19:24:56+03:00,246,0.0,246.0,False
2026-05-10 19:25:00+03:00,1493,691.0,2184.0,True
2026-05-10 19:25:01+03:00,725,177.0,902.0,True
2026-05-10 19:25:05+03:00,42,42.0,84.0,False
2026-05-10 19:25:06+03:00,246,0.0,246.0,False
2026-05-10 19:25:10+03:00,110,160.0,270.0,False
2026-05-10 19:25:11+03:00,246,0.0,246.0,False
2026-05-10 19:25:16+03:00,246,0.0,246.0,False
2026-05-10 19:25:20+03:00,110,160.0,270.0,False
2026-05-10 19:25:21+03:00,423,123.0,546.0,False
2026-05-10 19:25:26+03:00,246,0.0,246.0,False
2026-05-10 19:25:30+03:00,110,160.0,270.0,False
2026-05-10 19:25:31+03:00,246,0.0,246.0,False
2026-05-10 19:25:36+03:00,246,0.0,246.0,False
2026-05-10 19:25:40+03:00,110,160.0,270.0,False
2026-05-10 19:25:41+03:00,246,0.0,246.0,False
2026-05-10 19:25:46+03:00,246,0.0,246.0,False
2026-05-10 19:25:50+03:00,110,160.0,270.0,False
2026-05-10 19:25:51+03:00,246,0.0,246.0,False
2026-05-10 19:25:53+03:00,150,96.0,246.0,False
2026-05-10 19:25:56+03:00,770,718.0,1488.0,True
2026-05-10 19:26:00+03:00,535,449.0,984.0,True
2026-05-10 19:26:01+03:00,1220,354.0,1574.0,True
2026-05-10 19:26:04+03:00,110,160.0,270.0,False
2026-05-10 19:26:06+03:00,288,42.0,330.0,False
2026-05-10 19:26:11+03:00,246,0.0,246.0,False
2026-05-10 19:26:14+03:00,110,160.0,270.0,False
2026-05-10 19:26:16+03:00,246,0.0,246.0,False
2026-05-10 19:26:21+03:00,423,123.0,546.0,False
2026-05-10 19:26:24+03:00,110,160.0,270.0,False
2026-05-10 19:26:26+03:00,246,0.0,246.0,False
2026-05-10 19:26:31+03:00,246,0.0,246.0,False
2026-05-10 19:26:33+03:00,479,177.0,656.0,False
2026-05-10 19:26:34+03:00,110,160.0,270.0,False
2026-05-10 19:26:36+03:00,246,0.0,246.0,False
