second,upload_bytes,download_bytes,total_bytes,spike
2026-05-10 19:53:11+03:00,128263.0,3564.0,131827.0,False
2026-05-10 19:53:12+03:00,97406.0,2916.0,100322.0,False
2026-05-10 19:53:13+03:00,128471.0,3564.0,132035.0,False
2026-05-10 19:53:14+03:00,94728.0,3171.0,97899.0,False
2026-05-10 19:53:15+03:00,128279.0,3630.0,131909.0,False
2026-05-10 19:53:16+03:00,95295.0,2706.0,98001.0,False
2026-05-10 19:53:17+03:00,129415.0,3630.0,133045.0,False
2026-05-10 19:53:18+03:00,95704.0,2718.0,98422.0,False
2026-05-10 19:53:19+03:00,130404.0,4053.0,134457.0,False
2026-05-10 19:53:20+03:00,94543.0,2706.0,97249.0,False
2026-05-10 19:53:21+03:00,129131.0,3918.0,133049.0,False
2026-05-10 19:53:22+03:00,96682.0,2869.0,99551.0,False
2026-05-10 19:53:23+03:00,129865.0,3630.0,133495.0,False
2026-05-10 19:53:24+03:00,117110.0,3699.0,120809.0,False
2026-05-10 19:53:25+03:00,145141.0,3696.0,148837.0,False
2026-05-10 19:53:26+03:00,55749.0,1446.0,57195.0,False
2026-05-10 19:53:27+03:00,1536.0,42.0,1578.0,False
2026-05-10 19:53:29+03:00,0.0,534.0,534.0,False
2026-05-10 19:53:30+03:00,489197.0,12237.0,501434.0,True
2026-05-10 19:53:31+03:00,127356.0,3576.0,130932.0,False
2026-05-10 19:53:32+03:00,90963.0,2640.0,93603.0,False
2026-05-10 19:53:33+03:00,125217.0,3564.0,128781.0,False
2026-05-10 19:53:34+03:00,90700.0,3039.0,93739.0,False
2026-05-10 19:53:35+03:00,125249.0,3432.0,128681.0,False
2026-05-10 19:53:36+03:00,90661.0,2772.0,93433.0,False
2026-05-10 19:53:37+03:00,126218.0,3642.0,129860.0,False
2026-05-10 19:53:38+03:00,89635.0,2706.0,92341.0,False
2026-05-10 19:53:39+03:00,127258.0,3831.0,131089.0,False
2026-05-10 19:53:40+03:00,92784.0,2718.0,95502.0,False
2026-05-10 19:53:41+03:00,124415.0,3498.0,127913.0,False
2026-05-10 19:53:42+03:00,91929.0,2706.0,94635.0,False
2026-05-10 19:53:43+03:00,126067.0,3432.0,129499.0,False
2026-05-10 19:53:44+03:00,91726.0,3105.0,94831.0,False
2026-05-10 19:53:45+03:00,124591.0,3564.0,128155.0,False
2026-05-10 19:53:46+03:00,90563.0,2706.0,93269.0,False
2026-05-10 19:53:47+03:00,125673.0,3654.0,129327.0,False
2026-05-10 19:53:48+03:00,92357.0,2772.0,95129.0,False
2026-05-10 19:53:49+03:00,129736.0,6940.0,136676.0,False
2026-05-10 19:53:50+03:00,92379.0,2838.0,95217.0,False
2026-05-10 19:53:51+03:00,125107.0,3564.0,128671.0,False
2026-05-10 19:53:52+03:00,92215.0,2640.0,94855.0,False
2026-05-10 19:53:53+03:00,127363.0,3498.0,130861.0,False
2026-05-10 19:53:54+03:00,92075.0,3117.0,95192.0,False
2026-05-10 19:53:55+03:00,126995.0,3696.0,130691.0,False
2026-05-10 19:53:56+03:00,90375.0,2772.0,93147.0,False
2026-05-10 19:53:57+03:00,127045.0,3564.0,130609.0,False
2026-05-10 19:53:58+03:00,92857.0,2706.0,95563.0,False
2026-05-10 19:53:59+03:00,128302.0,3897.0,132199.0,False
2026-05-10 19:54:00+03:00,93606.0,2784.0,96390.0,False
2026-05-10 19:54:01+03:00,126753.0,3756.0,130509.0,False
2026-05-10 19:54:02+03:00,92231.0,2640.0,94871.0,False
